Particle ID,Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circle Fit,Circularity (Hu),Compactness,Diameter (ABD),Diameter (ESD),Elongation,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Intensity,Length,Perimeter,Roughness,Sigma Intensity,Sum Intensity,Transparency,Volume (ABD),Width
17,38.38,0.81,115.55,111.18,109.45,0.86,0.98,1.06,6.99,7.41,1.00,1.00,7.66,7.66,110.60,8.57,30.64,1.06,16.74,25548.00,0.06,1.788506e+002,5.80
18,20.22,0.94,146.45,146.36,142.84,0.92,0.99,1.01,5.07,5.40,1.00,1.00,5.97,5.97,145.01,5.76,23.88,1.05,16.18,21316.00,0.06,6.837271e+001,5.04
19,34.13,0.96,141.56,147.25,147.61,0.88,0.98,1.22,6.59,7.49,1.00,1.00,8.10,8.10,146.70,7.90,32.40,1.31,42.05,31101.00,0.12,1.500004e+002,7.05
20,26.93,0.85,143.96,137.82,136.43,0.89,0.99,1.03,5.86,6.21,1.00,1.00,6.64,6.64,137.45,6.99,26.55,1.05,9.69,24603.00,0.06,1.051335e+002,5.49
21,31.27,0.87,134.68,120.44,115.09,0.83,0.96,1.14,6.31,6.88,1.00,1.00,7.38,7.38,120.44,7.57,29.54,1.08,9.54,23968.00,0.08,1.315142e+002,6.27
22,32.58,0.96,147.61,150.29,151.01,0.93,1.00,1.03,6.44,6.77,1.00,1.00,7.11,7.11,150.19,6.99,28.43,1.05,17.46,30788.00,0.05,1.399175e+002,6.35
23,25.65,0.94,138.37,142.75,142.35,0.94,1.00,1.00,5.71,5.98,1.00,1.00,6.41,6.41,141.12,6.35,25.63,1.05,17.96,24414.00,0.04,9.771995e+001,5.25
24,28.87,0.88,128.33,121.73,121.75,0.75,0.93,1.25,6.06,6.93,1.00,1.00,7.50,7.50,121.72,7.45,30.00,1.09,31.57,22884.00,0.12,1.166906e+002,6.27
25,35.91,0.86,144.71,153.44,150.61,0.89,0.99,1.06,6.76,7.14,1.00,1.00,7.47,7.47,151.60,8.03,29.86,1.06,25.13,33351.00,0.05,1.618863e+002,6.35
26,48.44,0.97,146.57,138.89,140.24,0.91,0.99,1.22,7.85,8.53,1.00,1.00,8.96,8.96,139.97,9.03,35.84,1.10,6.82,38493.00,0.08,2.536306e+002,7.89
27,42.69,0.95,114.44,127.13,132.45,0.89,0.99,1.09,7.37,7.96,1.00,1.00,8.10,8.10,127.26,9.03,32.40,1.05,42.16,31815.00,0.07,2.098070e+002,7.28
28,27.15,0.86,131.35,131.03,132.46,0.90,0.99,1.02,5.88,6.22,1.00,1.00,6.64,6.64,131.11,6.97,26.55,1.05,27.77,23599.00,0.06,1.063919e+002,5.25
29,25.22,0.92,154.33,151.90,155.22,0.90,0.99,1.10,5.67,6.11,1.00,1.00,6.72,6.72,152.87,6.64,26.87,1.08,4.44,26141.00,0.07,9.530118e+001,5.49
30,39.28,0.91,142.57,137.39,129.65,0.92,0.99,1.03,7.07,7.75,1.00,1.00,7.86,7.86,135.40,8.39,31.42,1.28,12.61,31818.00,0.09,1.851951e+002,6.91
31,35.91,0.81,112.22,119.55,116.96,0.79,0.95,1.36,6.76,7.72,1.65,0.61,10.54,6.38,117.91,9.18,33.82,1.12,38.11,25941.00,0.12,1.618863e+002,6.40
32,34.35,0.79,123.33,130.98,133.96,0.83,0.96,1.11,6.61,7.19,1.00,1.00,7.55,7.55,130.07,8.03,30.19,1.06,41.22,27704.00,0.08,1.514651e+002,5.80
33,33.91,0.80,135.43,138.09,142.74,0.81,0.95,1.39,6.57,7.43,1.80,0.56,10.77,5.99,139.17,8.03,33.50,1.15,43.27,29365.00,0.12,1.485417e+002,6.66
34,24.80,0.92,164.75,159.27,150.96,0.91,0.99,1.07,5.62,6.56,1.00,1.00,7.04,7.04,157.37,6.99,28.16,1.51,16.08,26596.00,0.14,9.290882e+001,5.80
35,26.29,0.89,148.23,141.67,136.93,0.90,0.99,1.04,5.79,6.95,1.00,1.00,7.22,7.22,140.99,7.61,28.89,1.43,8.40,24815.00,0.17,1.013974e+002,6.27
36,29.09,0.94,150.09,140.72,139.59,0.94,1.00,1.00,6.09,6.93,1.00,1.00,7.07,7.07,141.42,7.57,28.30,1.35,8.32,26728.00,0.12,1.180067e+002,6.27
37,34.80,0.90,145.70,136.90,133.82,0.92,0.99,1.07,6.66,7.75,1.00,1.00,8.02,8.02,136.69,8.34,32.07,1.42,9.47,29389.00,0.14,1.544126e+002,6.98
38,28.22,0.76,126.18,125.97,127.06,0.85,0.96,1.02,5.99,6.35,1.00,1.00,6.72,6.72,124.82,7.51,26.87,1.05,25.91,23092.00,0.06,1.127805e+002,5.04
39,30.83,0.89,143.40,138.49,139.64,0.89,0.98,1.07,6.27,6.70,1.00,1.00,7.11,7.11,138.77,7.45,28.43,1.06,10.27,27337.00,0.07,1.287626e+002,6.21
40,24.38,0.83,138.73,137.12,132.45,0.81,0.95,1.15,5.57,6.21,1.00,1.00,6.80,6.80,135.61,7.06,27.19,1.08,34.39,22647.00,0.10,9.054300e+001,5.25
41,23.54,0.96,139.85,140.35,130.63,0.84,0.97,1.32,5.47,6.34,1.48,0.68,8.57,5.81,137.37,7.32,28.76,1.12,35.98,22391.00,0.14,8.589147e+001,5.80
42,26.72,0.88,123.07,130.09,130.78,0.71,0.93,1.77,5.83,7.16,3.24,0.31,13.28,4.09,129.46,8.22,34.74,1.22,38.70,23043.00,0.18,1.038816e+002,5.86
43,38.60,0.97,121.98,128.08,124.94,0.87,0.99,1.20,7.01,7.72,1.00,1.00,8.17,8.17,126.44,8.62,32.66,1.09,37.86,29333.00,0.09,1.804280e+002,7.05
44,23.12,0.93,139.89,130.47,122.94,0.93,1.00,1.00,5.43,6.29,1.00,1.00,6.60,6.60,129.29,6.80,26.41,1.38,7.69,20815.00,0.14,8.360601e+001,5.80
45,36.36,0.98,131.02,135.56,128.31,0.95,1.00,1.02,6.80,7.10,1.00,1.00,7.38,7.38,132.86,7.26,29.54,1.05,35.47,29496.00,0.04,1.649176e+002,6.91
46,54.05,0.89,119.64,131.52,135.38,0.73,0.97,1.38,8.30,9.68,1.76,0.57,12.67,7.21,131.09,11.87,39.75,1.10,38.37,39195.00,0.14,2.988846e+002,7.83
47,28.01,0.95,140.31,144.29,144.52,0.86,0.97,1.11,5.97,6.54,1.00,1.00,6.99,6.99,143.91,6.80,27.97,1.06,40.92,26480.00,0.09,1.114900e+002,6.07
48,55.69,0.95,127.13,132.66,133.46,0.95,1.00,1.02,8.42,8.71,1.00,1.00,8.64,8.64,132.25,8.96,34.55,1.04,25.74,40469.00,0.03,3.126542e+002,8.23
49,42.69,0.96,123.94,125.75,125.53,0.93,1.00,1.04,7.37,7.70,1.00,1.00,7.89,7.89,125.49,8.07,31.56,1.05,24.27,31373.00,0.04,2.098070e+002,7.44
50,46.13,0.97,136.57,139.08,135.38,0.79,0.96,1.58,7.66,8.73,2.59,0.39,14.48,5.59,137.68,9.45,40.13,1.20,45.35,36486.00,0.12,2.356877e+002,7.46
51,22.91,0.83,146.63,138.86,137.91,0.78,0.92,1.61,5.40,6.62,2.68,0.37,11.44,4.27,137.95,7.57,31.42,1.18,34.55,22072.00,0.18,8.247342e+001,5.24
52,34.80,0.93,135.40,134.89,137.91,0.93,1.00,1.00,6.66,7.00,1.00,1.00,7.19,7.19,135.86,7.45,28.76,1.04,18.29,29209.00,0.05,1.544126e+002,6.35
53,24.17,0.86,158.39,154.39,150.64,0.89,0.98,1.10,5.55,5.99,1.00,1.00,6.60,6.60,153.69,6.50,26.41,1.07,17.46,25513.00,0.07,8.937008e+001,5.22
54,34.35,0.94,146.92,144.71,139.43,0.93,1.00,1.05,6.61,7.64,1.00,1.00,7.86,7.86,143.13,8.07,31.42,1.39,9.06,30487.00,0.13,1.514651e+002,6.91
55,41.09,0.94,110.56,126.82,128.89,0.85,0.98,1.33,7.23,8.21,1.51,0.66,10.59,7.00,125.33,9.33,35.20,1.11,42.95,30454.00,0.12,1.981615e+002,7.44
56,47.28,0.97,118.62,122.18,121.57,0.95,1.00,1.00,7.76,8.03,1.00,1.00,8.05,8.05,121.36,8.25,32.21,1.04,25.29,32766.00,0.03,2.445910e+002,7.46
57,33.47,0.97,111.04,119.35,118.89,0.95,1.00,1.01,6.53,7.05,1.00,1.00,7.30,7.30,118.25,7.26,29.21,1.26,37.02,24714.00,0.07,1.456426e+002,6.66
58,25.86,0.87,163.17,163.68,157.27,0.89,0.99,1.05,5.74,6.80,1.00,1.00,7.16,7.16,161.74,7.26,28.62,1.52,16.50,28142.00,0.16,9.893920e+001,5.80
59,24.59,0.96,150.71,151.08,144.14,0.94,1.00,1.00,5.60,5.89,1.00,1.00,6.36,6.36,148.92,6.11,25.44,1.05,27.74,25019.00,0.05,9.172258e+001,5.49
60,33.91,0.90,148.11,151.25,150.48,0.92,0.99,1.02,6.57,6.87,1.00,1.00,7.19,7.19,150.44,7.32,28.76,1.05,25.32,31742.00,0.04,1.485417e+002,6.35
