Particle ID,Area (ABD),Aspect Ratio,Average Blue,Average Green,Average Red,Circle Fit,Circularity (Hu),Compactness,Diameter (ABD),Diameter (ESD),Elongation,Geodesic Aspect Ratio,Geodesic Length,Geodesic Thickness,Intensity,Length,Perimeter,Roughness,Sigma Intensity,Sum Intensity,Transparency,Volume (ABD),Width
34,33.91,0.88,127.95,136.94,141.61,0.76,0.95,1.60,6.57,7.84,2.64,0.38,13.05,4.94,137.30,9.67,35.98,1.18,46.65,28970.00,0.16,1.485417e+002,6.64
35,24.80,0.92,159.18,160.69,152.92,0.94,1.00,1.00,5.62,5.86,1.00,1.00,6.25,6.25,158.15,6.28,24.98,1.04,30.04,26728.00,0.04,9.290882e+001,5.25
36,26.72,0.98,148.99,146.42,141.87,0.89,0.99,1.15,5.83,6.40,1.00,1.00,6.99,6.99,145.33,6.80,27.97,1.08,36.54,25869.00,0.09,1.038816e+002,5.97
37,31.05,0.87,147.54,145.49,139.78,0.90,0.99,1.10,6.29,6.75,1.00,1.00,7.22,7.22,144.01,7.48,28.89,1.07,26.45,28513.00,0.07,1.301353e+002,5.88
38,24.80,0.97,154.94,157.83,155.38,0.84,0.96,1.33,5.62,6.60,1.54,0.65,8.91,5.79,156.79,7.48,29.40,1.11,36.32,26497.00,0.15,9.290882e+001,5.80
39,22.28,0.83,137.38,137.32,127.49,0.83,0.97,1.17,5.33,5.98,1.00,1.00,6.64,6.64,134.38,6.98,26.55,1.08,37.46,21098.00,0.11,7.911639e+001,4.71
40,44.98,0.92,144.83,150.61,146.59,0.92,0.99,1.04,7.57,7.90,1.00,1.00,8.05,8.05,148.22,8.55,32.21,1.05,30.88,38537.00,0.04,2.269218e+002,7.46
41,49.37,0.91,142.49,148.44,148.57,0.85,0.97,1.18,7.93,8.63,1.00,1.00,8.88,8.88,147.78,9.07,35.52,1.08,46.40,41230.00,0.08,2.609597e+002,8.08
42,31.92,0.83,123.59,128.84,130.18,0.88,0.98,1.02,6.38,6.74,1.00,1.00,7.03,7.03,128.31,7.52,28.11,1.05,41.18,25919.00,0.05,1.356881e+002,5.80
43,23.33,0.79,164.20,157.28,148.60,0.86,0.97,1.00,5.45,5.80,1.00,1.00,6.25,6.25,155.43,6.64,24.98,1.04,27.78,25180.00,0.06,8.474537e+001,4.70
44,24.59,0.84,155.07,152.35,142.82,0.67,0.88,2.01,5.60,7.26,4.08,0.24,14.47,3.54,149.26,8.69,36.04,1.25,37.18,25075.00,0.23,9.172258e+001,6.32
45,31.05,0.89,149.96,149.12,147.10,0.90,0.99,1.01,6.29,6.64,1.00,1.00,6.91,6.91,148.60,7.18,27.65,1.04,26.75,29422.00,0.05,1.301353e+002,5.80
46,32.36,0.79,153.75,150.51,147.72,0.81,0.95,1.16,6.42,7.11,1.00,1.00,7.55,7.55,150.02,7.73,30.19,1.07,36.84,30605.00,0.10,1.385016e+002,5.80
47,35.91,0.97,136.72,143.03,142.97,0.84,0.98,1.25,6.76,7.54,1.00,1.00,8.13,8.13,141.77,8.62,32.53,1.10,35.96,31189.00,0.10,1.618863e+002,6.78
48,26.29,0.81,158.27,161.35,152.71,0.88,0.98,1.05,5.79,6.21,1.00,1.00,6.67,6.67,156.65,6.98,26.68,1.06,25.62,27571.00,0.07,1.013974e+002,5.10
49,23.75,0.82,126.23,126.37,127.18,0.79,0.92,1.69,5.50,7.05,2.98,0.34,12.83,4.31,126.61,7.73,34.28,1.48,38.64,20764.00,0.22,8.704429e+001,6.22
50,30.83,0.87,159.16,163.44,159.76,0.88,0.98,1.17,6.27,6.88,1.00,1.00,7.43,7.43,161.65,7.57,29.73,1.08,36.51,31846.00,0.09,1.287626e+002,5.80
51,31.92,0.87,159.65,158.46,155.02,0.89,0.99,1.03,6.38,6.74,1.00,1.00,7.07,7.07,157.57,7.48,28.30,1.05,22.97,31830.00,0.05,1.356881e+002,5.80
52,28.22,0.85,159.08,156.42,147.98,0.89,0.98,1.04,5.99,6.37,1.00,1.00,6.80,6.80,154.18,7.26,27.19,1.06,26.38,28523.00,0.06,1.127805e+002,5.49
53,34.13,0.82,126.73,139.63,141.92,0.75,0.95,1.41,6.59,7.56,1.89,0.53,11.06,5.85,138.29,9.18,33.82,1.14,39.78,29317.00,0.13,1.500004e+002,5.80
54,68.58,0.96,126.64,120.28,120.29,0.91,0.99,1.06,9.34,9.80,1.00,1.00,9.58,9.58,120.98,10.42,38.32,1.05,15.34,43553.00,0.05,4.271916e+002,9.12
55,22.49,0.94,145.53,143.39,141.38,0.93,1.00,1.00,5.35,5.67,1.00,1.00,6.16,6.16,143.01,5.98,24.66,1.05,35.31,22596.00,0.06,8.022859e+001,5.25
56,66.41,0.91,126.99,137.72,143.40,0.87,0.98,1.20,9.20,9.87,1.00,1.00,10.03,10.03,138.22,10.92,40.13,1.09,41.30,48516.00,0.07,4.071037e+002,8.57
57,20.01,0.92,145.78,141.36,136.35,0.79,0.93,1.68,5.05,6.38,2.92,0.34,11.42,3.91,139.43,6.97,30.64,1.18,38.02,20357.00,0.21,6.733657e+001,5.81
58,28.87,0.92,153.13,152.36,152.15,0.92,0.99,1.05,6.06,6.46,1.00,1.00,6.88,6.88,152.37,7.05,27.52,1.06,19.44,28645.00,0.06,1.166906e+002,5.80
59,32.36,0.88,159.37,154.94,148.84,0.91,0.99,1.03,6.42,6.75,1.00,1.00,7.11,7.11,153.64,7.32,28.43,1.06,26.80,31343.00,0.05,1.385016e+002,6.25
60,20.01,0.84,153.45,148.11,141.21,0.81,0.95,1.21,5.05,5.74,1.00,1.00,6.52,6.52,146.64,6.80,26.09,1.09,33.50,21409.00,0.12,6.733657e+001,5.01
61,107.10,0.92,128.87,140.12,139.14,0.77,0.96,1.62,11.68,13.13,2.71,0.37,20.68,7.62,138.28,14.13,56.60,1.20,43.80,71353.00,0.11,8.337650e+002,11.41
62,26.72,0.96,123.72,125.54,124.74,0.94,1.00,1.00,5.83,6.10,1.00,1.00,6.52,6.52,124.50,6.35,26.09,1.05,30.24,22161.00,0.04,1.038816e+002,5.80
63,27.79,0.81,137.46,136.35,131.18,0.84,0.97,1.15,5.95,6.56,1.00,1.00,7.11,7.11,134.93,7.32,28.43,1.08,37.24,24692.00,0.09,1.102058e+002,5.78
64,35.24,0.98,135.53,142.68,141.24,0.94,1.00,1.02,6.70,7.03,1.00,1.00,7.27,7.27,140.68,7.26,29.08,1.05,36.16,30527.00,0.05,1.573841e+002,6.35
65,72.69,0.96,102.74,113.19,121.81,0.82,0.98,1.32,9.62,10.59,1.47,0.68,13.01,8.85,114.06,11.56,43.72,1.12,32.47,43001.00,0.09,4.661919e+002,9.33
66,56.87,0.92,124.94,132.24,126.20,0.82,0.96,1.51,8.51,9.65,2.30,0.43,14.79,6.42,129.55,10.42,42.42,1.17,39.32,40291.00,0.12,3.226446e+002,8.64
67,58.29,0.90,142.88,150.68,149.87,0.80,0.97,1.43,8.62,9.51,1.99,0.50,13.87,6.98,149.57,10.24,41.69,1.16,42.28,47413.00,0.09,3.348020e+002,8.57
68,49.60,0.98,125.15,129.99,131.41,0.94,1.00,1.06,7.95,8.30,1.00,1.00,8.44,8.44,128.96,8.57,33.77,1.06,30.33,36108.00,0.04,2.628054e+002,8.01
69,23.33,0.94,146.08,150.54,147.71,0.85,0.97,1.26,5.45,6.15,1.00,1.00,6.99,6.99,149.20,6.80,27.97,1.11,39.65,24171.00,0.11,8.474537e+001,5.58
70,59.00,0.88,139.94,142.26,140.76,0.86,0.98,1.05,8.67,9.18,1.00,1.00,8.96,8.96,140.38,10.02,35.84,1.04,28.08,44923.00,0.06,3.409493e+002,8.01
71,31.70,0.87,139.21,141.35,139.06,0.91,0.99,1.02,6.35,6.69,1.00,1.00,7.03,7.03,140.41,7.32,28.11,1.05,36.05,28223.00,0.05,1.342906e+002,5.88
72,24.80,0.96,156.40,152.44,144.25,0.94,1.00,1.00,5.62,5.89,1.00,1.00,6.36,6.36,150.41,6.11,25.44,1.05,24.93,25420.00,0.05,9.290882e+001,5.49
73,29.09,0.95,177.22,163.88,156.13,0.93,0.99,1.03,6.09,6.42,1.00,1.00,6.83,6.83,163.07,6.80,27.33,1.05,29.83,30820.00,0.05,1.180067e+002,5.88
74,34.58,0.90,140.77,145.95,144.03,0.76,0.94,1.83,6.63,8.25,3.47,0.29,15.38,4.43,144.53,9.17,39.62,1.40,39.07,30930.00,0.20,1.529358e+002,7.08
75,70.02,0.94,143.50,151.57,151.95,0.93,1.00,1.06,9.44,10.00,1.00,1.00,9.74,9.74,150.49,10.68,38.97,1.19,22.14,55079.00,0.06,4.407997e+002,9.40
76,26.08,0.88,135.65,134.19,126.91,0.85,0.98,1.17,5.76,6.44,1.00,1.00,6.99,6.99,132.20,7.71,27.97,1.08,37.07,23135.00,0.11,1.001650e+002,5.25
77,40.87,0.84,128.91,134.87,131.07,0.77,0.96,1.63,7.21,8.57,2.76,0.36,14.54,5.27,132.74,9.25,39.62,1.36,38.90,32122.00,0.16,1.965207e+002,7.06
78,57.11,0.97,118.70,122.86,123.28,0.84,0.99,1.39,8.53,9.76,1.82,0.55,13.54,7.44,122.48,10.33,41.96,1.42,43.19,38213.00,0.13,3.246580e+002,9.09
79,23.75,0.94,151.70,146.76,138.12,0.82,0.97,1.28,5.50,6.39,1.21,0.83,7.78,6.44,144.45,7.18,28.43,1.10,28.40,23689.00,0.14,8.704429e+001,5.49
80,21.87,0.99,157.61,152.74,149.68,0.83,0.95,1.45,5.28,6.13,2.09,0.48,9.94,4.76,152.35,6.71,29.40,1.17,38.60,23615.00,0.14,7.691247e+001,5.58
81,43.83,0.99,126.27,135.77,140.43,0.96,1.00,1.00,7.47,7.72,1.00,1.00,7.78,7.78,134.93,7.95,31.10,1.04,25.00,34407.00,0.03,2.182945e+002,7.44
82,25.44,0.96,131.51,126.31,123.80,0.92,0.99,1.07,5.69,6.10,1.00,1.00,6.64,6.64,124.20,6.37,26.55,1.07,11.14,21362.00,0.07,9.650727e+001,5.74
83,37.25,0.97,139.93,144.74,142.81,0.90,0.99,1.17,6.89,7.73,1.00,1.00,8.13,8.13,143.55,8.45,32.53,1.25,43.06,32442.00,0.11,1.710512e+002,7.18
84,25.65,0.94,151.98,151.75,146.17,0.81,0.94,1.40,5.71,6.67,1.87,0.53,9.94,5.31,150.11,7.26,30.51,1.14,37.81,25969.00,0.14,9.771995e+001,6.08
85,20.22,0.92,134.35,132.48,131.13,0.93,1.00,1.00,5.07,5.33,1.00,1.00,5.86,5.86,132.29,5.74,23.42,1.04,27.43,19447.00,0.05,6.837271e+001,4.70
86,32.58,0.68,127.48,129.06,122.58,0.61,0.86,1.69,6.44,7.50,2.98,0.34,13.67,4.58,126.49,9.07,36.49,1.23,34.03,25930.00,0.14,1.399175e+002,5.48
87,36.13,0.95,152.32,147.45,142.02,0.94,1.00,1.03,6.78,7.12,1.00,1.00,7.38,7.38,146.14,7.51,29.54,1.05,21.84,32298.00,0.05,1.633990e+002,6.85
88,20.63,0.81,121.68,122.01,119.06,0.79,0.92,1.68,5.12,6.51,2.93,0.34,11.54,3.94,121.08,7.51,30.97,1.17,32.55,18041.00,0.21,7.046599e+001,5.14
89,51.00,0.96,127.20,129.14,131.61,0.85,0.97,1.49,8.06,9.41,2.25,0.44,14.48,6.43,129.46,10.29,41.83,1.42,42.81,37026.00,0.14,2.739922e+002,8.01
90,34.80,0.89,139.88,144.62,138.46,0.91,0.99,1.06,6.66,7.04,1.00,1.00,7.38,7.38,141.71,7.57,29.54,1.06,37.72,30468.00,0.05,1.544126e+002,6.28
91,58.29,0.90,115.22,133.24,134.17,0.77,0.95,1.35,8.62,9.99,1.65,0.61,12.63,7.66,131.26,11.10,40.59,1.09,35.76,41608.00,0.14,3.348020e+002,8.63
92,35.47,0.80,147.18,146.21,143.58,0.85,0.97,1.05,6.72,7.17,1.00,1.00,7.42,7.42,145.34,7.95,29.67,1.05,24.40,31684.00,0.06,1.588789e+002,5.95
93,52.87,0.86,130.42,131.01,130.68,0.89,0.99,1.04,8.20,8.85,1.00,1.00,8.80,8.80,130.27,9.72,35.20,1.26,22.55,38298.00,0.07,2.892054e+002,7.98
94,45.90,0.84,133.26,138.86,134.66,0.80,0.95,1.65,7.64,8.84,2.84,0.35,15.13,5.33,136.93,9.72,40.91,1.21,36.47,36149.00,0.13,2.339235e+002,7.46
95,44.98,0.80,127.03,141.59,139.70,0.74,0.91,2.16,7.57,9.18,4.55,0.22,19.02,4.18,139.38,10.33,46.38,1.32,47.42,36238.00,0.18,2.269218e+002,7.75
96,32.36,0.68,132.64,142.98,141.66,0.72,0.88,1.52,6.42,8.14,2.36,0.42,12.47,5.29,140.21,9.99,35.52,1.32,34.73,28602.00,0.21,1.385016e+002,5.68
97,38.60,0.88,156.39,156.41,145.42,0.84,0.98,1.21,7.01,7.81,1.00,1.00,8.21,8.21,153.10,8.15,32.85,1.08,32.64,35519.00,0.10,1.804280e+002,7.30
98,28.44,0.92,147.55,153.37,148.77,0.92,0.99,1.01,6.02,6.34,1.00,1.00,6.72,6.72,150.83,6.80,26.87,1.05,32.35,28055.00,0.05,1.140775e+002,5.80
99,39.28,0.82,130.31,132.54,130.38,0.74,0.93,1.40,7.07,8.12,1.86,0.54,11.54,6.22,130.97,9.46,35.52,1.13,44.87,30778.00,0.13,1.851951e+002,6.35
100,62.81,0.85,147.64,146.62,141.16,0.86,0.98,1.06,8.94,10.71,1.00,1.00,10.30,10.30,144.88,11.71,41.18,1.54,8.15,48680.00,0.16,3.744994e+002,9.40
101,28.01,0.86,166.86,163.98,153.97,0.90,0.99,1.05,5.97,6.34,1.00,1.00,6.80,6.80,161.09,6.99,27.19,1.06,22.57,29641.00,0.06,1.114900e+002,5.67
102,22.28,0.90,151.39,146.18,138.38,0.93,1.00,1.00,5.33,5.57,1.00,1.00,6.05,6.05,144.47,6.22,24.20,1.04,28.42,22682.00,0.04,7.911639e+001,5.10
103,29.96,0.89,138.18,141.29,141.14,0.86,0.97,1.36,6.18,7.14,1.68,0.60,9.95,5.92,140.88,8.25,31.75,1.12,39.12,27189.00,0.14,1.233343e+002,5.88
104,28.87,0.87,156.80,152.39,151.83,0.89,0.99,1.09,6.06,6.81,1.00,1.00,7.27,7.27,152.70,7.57,29.08,1.33,17.92,28708.00,0.11,1.166906e+002,6.21
105,21.04,0.96,117.04,115.67,112.60,0.93,1.00,1.01,5.18,5.47,1.00,1.00,6.05,6.05,114.85,5.74,24.20,1.06,28.29,17342.00,0.05,7.258714e+001,5.19
106,23.54,0.76,138.34,136.98,134.96,0.79,0.93,1.22,5.47,6.30,1.00,1.00,6.91,6.91,135.47,7.61,27.65,1.08,40.25,22081.00,0.13,8.589147e+001,4.70
107,25.01,0.85,134.54,132.71,128.14,0.90,0.99,1.04,5.64,5.98,1.00,1.00,6.52,6.52,131.56,6.52,26.09,1.06,28.21,22366.00,0.06,9.410169e+001,5.24
108,23.12,0.95,161.06,157.53,148.07,0.94,1.00,1.00,5.43,5.69,1.00,1.00,6.13,6.13,155.07,6.03,24.53,1.04,26.09,24967.00,0.05,8.360601e+001,5.25
109,47.28,0.89,140.73,145.44,138.60,0.74,0.95,1.52,7.76,8.92,2.37,0.42,14.20,6.00,142.85,9.68,40.40,1.34,42.49,38570.00,0.13,2.445910e+002,8.21
110,35.69,0.78,161.71,158.74,155.20,0.84,0.96,1.13,6.74,7.36,1.00,1.00,7.69,7.69,157.98,8.25,30.78,1.07,19.22,34598.00,0.08,1.603796e+002,6.14
111,60.19,0.84,93.73,104.58,106.60,0.80,0.97,1.27,8.75,10.40,1.00,1.00,10.46,10.46,103.93,12.15,41.83,1.38,39.98,33777.00,0.16,3.512960e+002,8.83
112,37.25,0.94,121.73,130.44,127.92,0.87,0.99,1.16,6.89,7.57,1.00,1.00,7.94,7.94,128.19,8.45,31.75,1.07,44.00,28970.00,0.09,1.710512e+002,6.91
113,54.75,0.82,124.97,143.02,143.29,0.67,0.94,1.98,8.35,9.53,3.98,0.25,19.16,4.81,140.16,10.20,47.95,1.33,42.98,42329.00,0.12,3.047547e+002,8.23
114,27.58,0.85,130.25,132.13,128.68,0.90,0.98,1.00,5.93,6.43,1.00,1.00,6.72,6.72,130.84,7.12,26.87,1.23,39.94,23812.00,0.08,1.089281e+002,5.49
115,27.36,0.87,144.11,142.99,139.44,0.89,0.98,1.00,5.90,6.29,1.00,1.00,6.60,6.60,141.36,7.21,26.41,1.04,26.97,25586.00,0.06,1.076568e+002,5.25
116,30.39,0.93,118.08,125.99,130.13,0.81,0.96,1.27,6.22,7.01,1.00,1.00,7.69,7.69,126.31,7.71,30.78,1.10,38.28,24631.00,0.11,1.260359e+002,6.30
117,148.99,0.88,116.86,129.35,128.33,0.75,0.95,1.71,13.77,15.93,3.05,0.33,25.55,8.38,127.17,17.67,67.86,1.41,33.19,86473.00,0.14,1.368082e+003,14.32
118,36.58,0.83,148.38,149.29,142.89,0.84,0.97,1.20,6.82,7.53,1.00,1.00,8.02,8.02,147.05,8.03,32.07,1.09,24.38,32793.00,0.09,1.664421e+002,6.92
119,37.93,0.98,170.94,166.84,155.62,0.91,0.99,1.20,6.95,7.61,1.00,1.00,8.13,8.13,163.90,8.15,32.53,1.09,42.56,37534.00,0.09,1.757132e+002,7.05
120,21.66,0.92,135.85,133.19,130.59,0.80,0.96,1.28,5.25,6.14,1.17,0.85,7.43,6.33,131.60,7.26,27.52,1.10,21.87,20266.00,0.15,7.582080e+001,5.25
121,35.24,0.85,167.26,163.65,156.87,0.89,0.98,1.09,6.70,7.60,1.00,1.00,7.90,7.90,162.02,8.25,31.61,1.39,18.87,35158.00,0.12,1.573841e+002,6.35
122,34.58,0.82,147.78,145.74,145.55,0.88,0.98,1.04,6.63,7.22,1.00,1.00,7.47,7.47,145.74,8.22,29.86,1.23,15.96,31188.00,0.08,1.529358e+002,6.35
123,32.36,0.84,153.17,154.24,152.42,0.87,0.98,1.07,6.42,7.05,1.00,1.00,7.38,7.38,153.22,7.73,29.54,1.24,25.22,31257.00,0.09,1.385016e+002,6.01
124,59.00,0.89,127.35,134.74,134.78,0.91,0.99,1.04,8.67,9.01,1.00,1.00,8.91,8.91,133.53,9.72,35.65,1.05,24.27,42731.00,0.04,3.409493e+002,8.23
125,23.12,0.85,146.41,149.19,145.40,0.83,0.95,1.20,5.43,6.47,1.00,1.00,6.99,6.99,147.73,7.51,27.97,1.26,36.40,23785.00,0.16,8.360601e+001,5.43
126,55.22,0.95,150.92,145.28,134.16,0.93,1.00,1.08,8.39,9.58,1.00,1.00,9.55,9.55,142.57,9.88,38.19,1.43,9.95,43340.00,0.12,3.086941e+002,9.12
127,30.39,0.86,139.05,140.90,140.58,0.87,0.98,1.18,6.22,6.86,1.00,1.00,7.42,7.42,140.32,7.47,29.67,1.09,35.85,27362.00,0.09,1.260359e+002,6.21
128,24.38,0.86,137.66,136.62,130.38,0.90,0.99,1.03,5.57,5.92,1.00,1.00,6.41,6.41,134.89,6.50,25.63,1.05,36.76,22527.00,0.06,9.054300e+001,5.14
129,98.57,0.94,98.79,107.35,109.36,0.88,0.99,1.07,11.20,12.13,1.00,1.00,11.47,11.47,105.30,12.80,45.87,1.30,25.19,50754.00,0.08,7.361821e+002,11.33
130,43.60,0.86,129.93,147.94,153.74,0.80,0.95,1.71,7.45,8.91,3.05,0.33,15.39,5.04,147.61,10.33,40.86,1.20,43.67,37493.00,0.16,2.165858e+002,6.88
131,34.80,0.90,128.15,134.83,135.52,0.92,1.00,1.00,6.66,6.93,1.00,1.00,7.19,7.19,134.24,7.32,28.76,1.05,31.59,28861.00,0.04,1.544126e+002,6.35
132,23.12,0.76,164.22,163.42,161.99,0.83,0.95,1.10,5.43,5.96,1.00,1.00,6.52,6.52,163.04,6.99,26.09,1.07,26.14,26250.00,0.09,8.360601e+001,5.10
133,57.35,0.92,161.30,166.06,154.53,0.91,0.99,1.12,8.54,8.99,1.00,1.00,9.16,9.16,162.07,9.46,36.63,1.08,38.36,50727.00,0.05,3.266766e+002,8.48
134,61.62,0.92,98.87,117.72,120.56,0.85,0.98,1.26,8.86,9.85,1.00,1.00,10.02,10.02,116.42,10.67,40.08,1.09,45.59,38534.00,0.10,3.638777e+002,8.57
135,35.02,0.91,148.67,151.14,145.35,0.88,0.98,1.18,6.68,7.31,1.00,1.00,7.82,7.82,149.13,7.71,31.29,1.09,42.37,32211.00,0.09,1.558953e+002,6.85
136,26.08,0.87,124.83,130.68,122.52,0.67,0.92,2.16,5.76,7.19,4.56,0.22,15.60,3.43,127.29,7.73,38.06,1.32,38.05,22275.00,0.20,1.001650e+002,6.35
137,24.80,0.85,141.10,140.92,133.99,0.88,0.98,1.11,5.62,6.12,1.00,1.00,6.72,6.72,138.57,6.71,26.87,1.08,37.42,23418.00,0.08,9.290882e+001,5.49
138,30.39,0.95,138.12,136.81,137.55,0.93,1.00,1.04,6.22,6.56,1.00,1.00,6.96,6.96,136.87,6.80,27.84,1.06,18.50,26690.00,0.05,1.260359e+002,5.80
