List File,38B.lst
Start Time,2016-07-18  16:07:10
Sampling Time,37 sec

Count,10189
Particles / ml,629055

Efficiency,8.6%
PPUI,22.49

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),61.62,19.60,1012.25,29.33,47.60
Aspect Ratio,0.85,0.31,1.00,0.09,11.14
Circle Fit,0.79,0.00,0.96,0.11,13.62
Circularity (Hu),0.95,0.40,1.00,0.05,5.46
Compactness,1.47,1.00,5.38,0.44,30.20
Diameter (ABD),8.68,5.00,35.90,1.77,20.34
Diameter (ESD),9.82,5.30,52.23,2.26,22.98
Elongation,2.18,1.00,14.82,1.50,68.67
Geodesic Aspect Ratio,0.64,0.07,1.00,0.31,48.96
Geodesic Length,14.03,5.86,108.39,6.45,45.98
Geodesic Thickness,7.30,2.34,14.23,1.71,23.43
Image Height,32.09,21.00,98.00,4.61,14.38
Image Width,31.85,22.00,134.00,4.42,13.88
Intensity,128.39,83.42,201.75,16.34,12.73
Length,11.00,5.58,68.51,2.76,25.07
Perimeter,42.67,23.42,238.36,11.57,27.11
Roughness,1.17,1.03,2.01,0.12,10.33
Sigma Intensity,35.32,4.83,57.20,9.00,25.49
Sum Intensity,42844.33,13744.00,4.47e+005,17994.52,42.00
Transparency,0.11,0.03,0.43,0.05,43.77
Volume (ABD),389.81,65.29,24226.87,410.65,105.34
Width,8.42,3.73,38.70,1.82,21.57

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,38,0.37,0.06,2346,0.23
6-7um,479,4.70,1.22,29573,4.52
7-8um,1428,14.02,5.40,88163,20
8-9um,1950,19.14,10.55,120390,39
0-5um,0,0.00,0.00,0.00,0.00
5-10um,5958,58.47,32.50,367839,120
10-15um,3969,38.95,53.92,245041,199
15-20um,155,1.52,6.48,9569,24
20-25um,33,0.32,3.18,2037,12
25-30um,7,0.07,1.09,432,4.01
30-35um,2,0.02,0.53,123,1.96
35-40um,0,0.00,0.00,0.00,0.00
40-45um,1,0.01,0.76,62,2.79
45-50um,0,0.00,0.00,0.00,0.00
50-55um,1,0.01,1.25,62,4.61
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,1999,19.62,14.96,123416,55
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

