List File,42B.lst
Start Time,2016-07-18  11:05:56
Sampling Time,38 sec

Count,4968
Particles / ml,302053

Efficiency,8.7%
PPUI,10.80

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),53.22,19.60,308.86,30.30,56.94
Aspect Ratio,0.84,0.28,1.00,0.12,14.70
Circle Fit,0.79,0.00,0.95,0.12,15.90
Circularity (Hu),0.94,0.43,1.00,0.07,7.42
Compactness,1.45,1.00,4.89,0.40,27.38
Diameter (ABD),7.96,5.00,19.83,2.11,26.46
Diameter (ESD),9.11,5.29,26.95,2.52,27.67
Elongation,2.10,1.00,13.29,1.34,63.84
Geodesic Aspect Ratio,0.64,0.08,1.00,0.30,47.44
Geodesic Length,13.03,5.77,54.11,5.94,45.62
Geodesic Thickness,6.89,1.95,15.24,1.78,25.86
Image Height,30.77,19.00,62.00,4.90,15.91
Image Width,30.63,21.00,73.00,5.09,16.60
Intensity,143.85,96.88,192.15,14.63,10.17
Length,10.25,5.58,33.05,3.09,30.15
Perimeter,39.84,23.10,120.47,11.48,28.82
Roughness,1.19,1.03,1.83,0.12,10.12
Sigma Intensity,38.07,5.02,56.61,9.64,25.32
Sum Intensity,42546.17,15145.00,1.89e+005,20468.36,48.11
Transparency,0.12,0.03,0.40,0.05,41.99
Volume (ABD),324.21,65.29,4083.22,305.33,94.18
Width,7.68,4.14,20.47,2.02,26.26

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,239,4.81,0.95,14531,1.42
6-7um,848,17.07,5.02,51558,7.52
7-8um,870,17.51,7.82,52896,12
8-9um,707,14.23,9.21,42985,14
0-5um,0,0.00,0.00,0.00,0.00
5-10um,3374,67.91,35.59,205138,53
10-15um,1459,29.37,50.39,88707,75
15-20um,107,2.15,10.34,6506,15
20-25um,15,0.30,3.13,912,4.69
25-30um,1,0.02,0.42,61,0.62
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,675,13.59,12.23,41040,18
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

