List File,36-R2_copy.lst
Start Time,2016-07-14  17:12:33
Sampling Time,34 sec

Count,3656  of  3656
Particles / ml,247579

Efficiency,8.7%
PPUI,16.10

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),70.52,19.60,390.25,36.41,51.63
Aspect Ratio,0.82,0.31,1.00,0.11,13.07
Circle Fit,0.74,0.00,0.95,0.13,18.21
Circularity (Hu),0.92,0.29,1.00,0.07,8.03
Compactness,1.76,1.00,8.90,0.77,43.54
Diameter (ABD),9.23,5.00,22.29,2.16,23.45
Diameter (ESD),10.71,5.49,26.73,2.80,26.11
Elongation,3.11,1.00,25.91,2.56,82.03
Geodesic Aspect Ratio,0.50,0.04,1.00,0.30,60.39
Geodesic Length,17.78,5.97,90.99,9.37,52.70
Geodesic Thickness,6.72,2.10,14.30,1.79,26.64
Image Height,34.06,23.00,76.00,5.73,16.83
Image Width,33.13,22.00,70.00,5.24,15.81
Intensity,139.12,87.75,209.34,16.53,11.88
Length,12.06,5.58,34.19,3.40,28.15
Perimeter,48.99,23.88,190.41,17.11,34.92
Roughness,1.24,1.03,2.53,0.18,14.93
Sigma Intensity,38.47,6.36,59.59,8.16,21.22
Sum Intensity,51670.26,16632.00,2.31e+005,23921.03,46.30
Transparency,0.13,0.03,0.53,0.05,38.36
Volume (ABD),485.39,65.29,5799.28,430.72,88.74
Width,9.07,4.30,24.10,2.25,24.74

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,9,0.25,0.03,609,0.06
6-7um,89,2.43,0.46,6027,0.90
7-8um,359,9.82,2.86,24311,5.60
8-9um,638,17.45,7.14,43204,14
0-5um,0,0.00,0.00,0.00,0.00
5-10um,1716,46.94,20.04,116205,39
10-15um,1668,45.62,52.07,112955,102
15-20um,220,6.02,18.63,14898,37
20-25um,35,0.96,6.48,2370,13
25-30um,8,0.22,2.54,542,4.97
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,611,16.71,9.44,41376,19
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

