List File,34.lst
Start Time,2016-07-06  13:33:55
Sampling Time,29 sec

Count,38
Particles / ml,3019

Efficiency,8.7%
PPUI,1.06

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),97.65,19.60,380.64,72.03,73.77
Aspect Ratio,0.85,0.59,0.98,0.11,12.56
Circle Fit,0.75,0.45,0.94,0.12,16.75
Circularity (Hu),0.92,0.63,1.00,0.10,11.08
Compactness,1.86,1.03,4.92,0.80,43.00
Diameter (ABD),10.54,5.00,22.01,3.67,34.84
Diameter (ESD),12.38,7.65,24.27,3.92,31.64
Elongation,3.47,1.00,13.39,2.66,76.62
Geodesic Aspect Ratio,0.48,0.07,1.00,0.32,67.38
Geodesic Length,19.92,7.86,38.35,8.45,42.44
Geodesic Thickness,7.38,1.87,13.14,2.68,36.24
Image Height,37.47,28.00,58.00,7.42,19.81
Image Width,35.66,25.00,59.00,7.51,21.05
Intensity,128.13,94.73,170.45,21.57,16.83
Length,13.82,8.25,25.87,4.33,31.30
Perimeter,54.60,31.42,98.05,16.71,30.61
Roughness,1.27,1.06,1.73,0.16,12.57
Sigma Intensity,35.39,8.72,49.06,9.39,26.54
Sum Intensity,56811.66,21721.00,1.46e+005,28286.38,49.79
Transparency,0.15,0.04,0.38,0.09,58.51
Volume (ABD),854.40,65.29,5586.41,1023.39,119.78
Width,10.70,5.14,21.90,3.65,34.13

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,0,0.00,0.00,0.00,0.00
6-7um,0,0.00,0.00,0.00,0.00
7-8um,2,5.26,0.98,159,0.04
8-9um,8,21.05,5.28,636,0.21
0-5um,0,0.00,0.00,0.00,0.00
5-10um,13,34.21,9.22,1033,0.37
10-15um,16,42.11,31.58,1271,1.25
15-20um,8,21.05,44.19,636,1.75
20-25um,1,2.63,15.01,79,0.59
25-30um,0,0.00,0.00,0.00,0.00
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,3,7.89,2.96,238,0.12
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

