List File,18.lst
Start Time,2016-07-06  13:20:22
Sampling Time,41 sec

Count,248
Particles / ml,13817

Efficiency,8.7%
PPUI,1.56

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),66.48,19.60,458.93,52.59,79.10
Aspect Ratio,0.86,0.33,1.00,0.11,13.17
Circle Fit,0.78,0.00,0.95,0.13,16.94
Circularity (Hu),0.94,0.41,1.00,0.08,8.27
Compactness,1.54,1.00,3.96,0.47,30.62
Diameter (ABD),8.76,5.00,24.17,2.81,32.05
Diameter (ESD),10.10,5.41,26.74,3.38,33.49
Elongation,2.39,1.00,10.36,1.62,68.10
Geodesic Aspect Ratio,0.60,0.10,1.00,0.31,52.47
Geodesic Length,14.98,6.02,49.35,7.62,50.83
Geodesic Thickness,7.14,2.30,13.99,2.05,28.63
Image Height,32.66,22.00,67.00,6.86,21.02
Image Width,32.17,23.00,66.00,5.93,18.42
Intensity,134.62,86.26,192.30,17.98,13.36
Length,11.31,5.74,31.22,4.13,36.48
Perimeter,44.26,24.07,117.56,15.09,34.10
Roughness,1.22,1.04,1.73,0.14,11.60
Sigma Intensity,39.07,15.40,53.70,7.64,19.56
Sum Intensity,45926.54,15065.00,1.90e+005,25279.67,55.04
Transparency,0.13,0.03,0.41,0.06,45.06
Volume (ABD),483.87,65.29,7395.82,732.03,151.29
Width,8.64,4.70,23.07,2.60,30.10

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,6,2.42,0.32,334,0.03
6-7um,11,4.44,0.87,613,0.09
7-8um,37,14.92,4.51,2061,0.46
8-9um,52,20.97,9.03,2897,0.92
0-5um,0,0.00,0.00,0.00,0.00
5-10um,149,60.08,24.98,8301,2.53
10-15um,71,28.63,33.13,3956,3.36
15-20um,12,4.84,17.35,669,1.76
20-25um,6,2.42,19.03,334,1.93
25-30um,1,0.40,5.51,56,0.56
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,42,16.94,10.10,2340,1.02
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

