List File,7.lst
Start Time,2016-08-13  10:56:32
Sampling Time,39 sec

Count,1281
Particles / ml,77651

Efficiency,8.5%
PPUI,3.00

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),98.98,19.60,2089.71,80.42,81.25
Aspect Ratio,0.87,0.36,1.00,0.10,11.96
Circle Fit,0.77,0.09,0.96,0.13,16.45
Circularity (Hu),0.95,0.15,1.00,0.06,6.71
Compactness,1.66,1.00,6.60,0.63,38.24
Diameter (ABD),10.78,5.00,51.58,3.12,28.90
Diameter (ESD),12.22,5.70,65.00,3.74,30.61
Elongation,2.78,1.00,18.69,2.13,76.47
Geodesic Aspect Ratio,0.55,0.05,1.00,0.32,57.97
Geodesic Length,19.00,6.36,188.50,10.71,56.34
Geodesic Thickness,7.95,1.58,20.28,2.34,29.44
Image Height,36.65,22.00,154.00,7.54,20.57
Image Width,36.00,24.00,112.00,6.80,18.88
Intensity,118.69,72.21,197.29,21.17,17.84
Length,13.57,6.28,82.93,4.46,32.89
Perimeter,53.91,25.44,401.84,20.54,38.11
Roughness,1.22,1.03,2.32,0.18,14.71
Sigma Intensity,37.92,3.25,58.53,7.96,21.00
Sum Intensity,56671.64,17236.00,9.10e+005,37851.70,66.79
Transparency,0.11,0.03,0.64,0.05,45.61
Volume (ABD),862.92,65.29,71861.01,2191.75,253.99
Width,10.66,4.14,43.11,3.09,28.94

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,1,0.08,0.01,61,0.01
6-7um,19,1.48,0.18,1152,0.17
7-8um,46,3.59,0.68,2788,0.65
8-9um,109,8.51,2.25,6607,2.17
0-5um,0,0.00,0.00,0.00,0.00
5-10um,348,27.17,8.04,21095,7.76
10-15um,636,49.65,37.63,38553,36
15-20um,184,14.36,31.15,11154,30
20-25um,38,2.97,11.98,2303,12
25-30um,1,0.08,0.52,61,0.51
30-35um,1,0.08,1.37,61,1.33
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,1,0.08,9.03,61,8.72
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,172,13.43,4.91,10426,4.74
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

