List File,40B-R2_copy.lst
Start Time,2016-07-15  18:19:03
Sampling Time,35 sec

Count,5283  of  5283
Particles / ml,346838

Efficiency,8.7%
PPUI,28.15

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),55.90,19.60,365.02,26.95,48.20
Aspect Ratio,0.83,0.25,1.00,0.11,13.51
Circle Fit,0.76,0.00,0.95,0.13,17.34
Circularity (Hu),0.94,0.28,1.00,0.07,7.42
Compactness,1.54,1.00,5.72,0.49,31.89
Diameter (ABD),8.26,5.00,21.56,1.73,20.89
Diameter (ESD),9.49,5.34,26.09,2.31,24.34
Elongation,2.36,1.00,15.90,1.67,70.85
Geodesic Aspect Ratio,0.60,0.06,1.00,0.31,51.10
Geodesic Length,14.13,5.82,66.51,6.73,47.60
Geodesic Thickness,6.83,2.45,14.07,1.63,23.87
Image Height,31.85,22.00,74.00,4.87,15.28
Image Width,30.91,22.00,70.00,4.51,14.60
Intensity,130.76,83.93,184.42,15.29,11.69
Length,10.76,5.88,33.73,2.96,27.54
Perimeter,41.93,23.29,143.38,12.02,28.66
Roughness,1.17,1.03,2.29,0.12,9.85
Sigma Intensity,34.73,10.20,54.37,8.37,24.11
Sum Intensity,40392.72,15364.00,2.10e+005,17344.14,42.94
Transparency,0.12,0.03,0.47,0.05,41.06
Volume (ABD),338.21,65.29,5246.03,298.85,88.36
Width,7.95,4.14,22.68,1.63,20.55

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,27,0.51,0.09,1773,0.18
6-7um,283,5.36,1.52,18579,2.85
7-8um,936,17.72,7.42,61450,14
8-9um,1311,24.82,14.69,86069,28
0-5um,0,0.00,0.00,0.00,0.00
5-10um,3657,69.22,40.69,240088,76
10-15um,1447,27.39,40.01,94998,75
15-20um,138,2.61,12.63,9060,24
20-25um,26,0.49,5.49,1707,10
25-30um,3,0.06,0.91,197,1.72
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,1061,20.08,16.57,69657,31
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

