List File,25-R2.lst
Start Time,2016-07-08  08:14:59
Sampling Time,39 sec

Count,3130
Particles / ml,188415

Efficiency,8.5%
PPUI,6.76

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),65.61,19.60,529.50,40.61,61.90
Aspect Ratio,0.87,0.29,1.00,0.10,11.31
Circle Fit,0.80,0.00,0.95,0.11,13.93
Circularity (Hu),0.95,0.34,1.00,0.06,5.97
Compactness,1.46,1.00,8.60,0.45,30.72
Diameter (ABD),8.83,5.00,25.96,2.38,26.95
Diameter (ESD),10.00,5.26,36.96,2.82,28.20
Elongation,2.13,1.00,24.97,1.50,70.54
Geodesic Aspect Ratio,0.63,0.04,1.00,0.30,47.15
Geodesic Length,14.19,5.77,79.94,6.69,47.17
Geodesic Thickness,7.45,1.87,16.77,1.94,26.04
Image Height,32.56,22.00,94.00,5.66,17.39
Image Width,32.04,21.00,70.00,5.24,16.37
Intensity,142.51,92.23,187.55,14.01,9.83
Length,11.06,5.76,44.42,3.37,30.45
Perimeter,43.28,23.10,177.99,13.10,30.27
Roughness,1.20,1.03,2.27,0.14,11.40
Sigma Intensity,39.33,5.78,60.13,8.59,21.85
Sum Intensity,48948.08,16511.00,2.79e+005,23305.68,47.61
Transparency,0.11,0.03,0.45,0.05,43.59
Volume (ABD),448.79,65.29,9165.52,514.14,114.56
Width,8.72,4.14,27.69,2.29,26.25

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,39,1.25,0.18,2348,0.23
6-7um,232,7.41,1.66,13966,2.08
7-8um,432,13.80,4.63,26005,5.82
8-9um,557,17.80,8.63,33529,11
0-5um,0,0.00,0.00,0.00,0.00
5-10um,1836,58.66,27.46,110521,34
10-15um,1102,35.21,45.63,66337,57
15-20um,141,4.50,16.50,8488,21
20-25um,17,0.54,4.93,1023,6.18
25-30um,9,0.29,3.99,542,5.01
30-35um,0,0.00,0.00,0.00,0.00
35-40um,1,0.03,1.27,60,1.59
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,560,17.89,12.13,33710,15
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

