List File,37B.lst
Start Time,2016-08-13  13:18:35
Sampling Time,36 sec

Count,8010
Particles / ml,683112

Efficiency,6.5%
PPUI,24.72

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),73.17,20.22,321.08,34.11,46.62
Aspect Ratio,0.84,0.29,1.00,0.10,11.88
Circle Fit,0.76,0.00,0.95,0.12,15.40
Circularity (Hu),0.94,0.36,1.00,0.06,6.42
Compactness,1.69,1.00,6.45,0.58,34.53
Diameter (ABD),9.42,5.07,20.22,2.11,22.35
Diameter (ESD),10.85,5.66,27.50,2.63,24.22
Elongation,2.90,1.00,18.21,1.97,67.92
Geodesic Aspect Ratio,0.51,0.05,1.00,0.30,59.80
Geodesic Length,17.50,6.21,65.39,8.01,45.80
Geodesic Thickness,6.91,2.06,16.59,1.82,26.27
Image Height,34.13,21.00,72.00,5.37,15.75
Image Width,33.60,21.00,66.00,5.03,14.96
Intensity,131.27,82.49,216.56,18.84,14.35
Length,12.16,5.97,35.39,3.15,25.89
Perimeter,48.82,24.85,143.44,14.52,29.74
Roughness,1.23,1.03,2.22,0.16,13.14
Sigma Intensity,38.81,6.60,57.19,7.51,19.35
Sum Intensity,50630.81,16968.00,1.88e+005,23415.52,46.25
Transparency,0.13,0.03,0.51,0.05,38.75
Volume (ABD),506.81,68.37,4328.00,377.23,74.43
Width,9.31,3.93,18.51,2.16,23.24

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,6,0.07,0.01,512,0.05
6-7um,239,2.98,0.58,20382,3.12
7-8um,767,9.58,2.77,65412,15
8-9um,1111,13.87,5.69,94749,31
0-5um,0,0.00,0.00,0.00,0.00
5-10um,3342,41.72,17.69,285014,95
10-15um,4123,51.47,61.68,351619,332
15-20um,411,5.13,15.75,35051,85
20-25um,55,0.69,4.41,4691,24
25-30um,2,0.02,0.30,171,1.63
30-35um,0,0.00,0.00,0.00,0.00
35-40um,0,0.00,0.00,0.00,0.00
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,0,0.00,0.00,0.00,0.00
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,0,0.00,0.00,0.00,0.00
95-100um,0,0.00,0.00,0.00,0.00
9-10um,1197,14.94,8.55,102083,46
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

