List File,42B.lst
Start Time,2016-08-13  12:58:31
Sampling Time,39 sec

Count,10301
Particles / ml,1093625

Efficiency,4.8%
PPUI,39.93

Summary Stats,Mean,Min,Max,StdDev,% CV
Area (ABD),60.49,19.60,2359.85,48.23,79.73
Aspect Ratio,0.82,0.21,1.00,0.13,15.32
Circle Fit,0.72,0.00,0.96,0.15,20.75
Circularity (Hu),0.91,0.16,1.00,0.09,10.08
Compactness,1.84,1.00,11.32,0.78,42.26
Diameter (ABD),8.45,5.00,54.81,2.38,28.16
Diameter (ESD),10.05,5.26,91.37,3.21,31.96
Elongation,3.41,1.00,33.52,2.59,75.79
Geodesic Aspect Ratio,0.47,0.03,1.00,0.31,65.84
Geodesic Length,17.46,5.86,208.15,9.51,54.48
Geodesic Thickness,5.99,1.52,19.16,1.72,28.72
Image Height,32.72,21.00,191.00,6.47,19.79
Image Width,32.11,20.00,177.00,6.13,19.08
Intensity,135.62,85.22,203.33,19.07,14.06
Length,11.43,5.43,116.07,3.98,34.85
Perimeter,46.90,23.42,437.15,17.86,38.08
Roughness,1.26,1.03,2.50,0.19,14.96
Sigma Intensity,37.83,3.89,58.07,7.45,19.70
Sum Intensity,44833.07,14399.00,1.15e+006,28557.45,63.70
Transparency,0.15,0.03,0.65,0.06,40.79
Volume (ABD),409.04,65.29,86236.56,1186.59,290.09
Width,8.36,3.81,57.07,2.43,29.10

Filter,Count,Count %,Volume %,P/ML,PPM
2-3um,0,0.00,0.00,0.00,0.00
3-4um,0,0.00,0.00,0.00,0.00
4-5um,0,0.00,0.00,0.00,0.00
5-6um,53,0.51,0.07,5627,0.54
6-7um,1241,12.05,2.46,131753,19
7-8um,1448,14.06,4.34,153730,34
8-9um,1392,13.51,6.04,147784,47
0-5um,0,0.00,0.00,0.00,0.00
5-10um,5442,52.83,20.73,577760,163
10-15um,3718,36.09,43.82,394728,344
15-20um,486,4.72,17.20,51597,135
20-25um,112,1.09,7.74,11891,61
25-30um,8,0.08,1.13,849,8.88
30-35um,2,0.02,0.43,212,3.41
35-40um,4,0.04,1.57,425,12
40-45um,0,0.00,0.00,0.00,0.00
45-50um,0,0.00,0.00,0.00,0.00
50-55um,0,0.00,0.00,0.00,0.00
55-60um,0,0.00,0.00,0.00,0.00
60-65um,1,0.01,1.84,106,14
65-70um,0,0.00,0.00,0.00,0.00
75-80um,0,0.00,0.00,0.00,0.00
80-85um,0,0.00,0.00,0.00,0.00
85-90um,0,0.00,0.00,0.00,0.00
90-95um,1,0.01,5.40,106,42
95-100um,0,0.00,0.00,0.00,0.00
9-10um,1274,12.37,7.70,135257,60
1-2um,0,0.00,0.00,0.00,0.00
0-1um,0,0.00,0.00,0.00,0.00

